"","tree","cutyr","plot","stand","spp","tpa_tree","max_grade","dib","vol_log","vol_ac","grade","roadside","stumprt","stump_log","stump_ac","cumsurv","stump_ac_mortadj"
"451",257,85,"mix",1,"fir",35,3,4.4799936605873,0.00570344695553067,0.199620643443574,5,62.5,1.5,0.00855517043329601,0.29943096516536,0.00824414254327608,0.00246855155869397
"452",257,85,"mix",1,"fir",35,2,6.42983433754349,0.0184012444270252,0.644043554945882,5,77.4313985036416,10.458839102185,0.192455654742235,6.73594791597821,0.00824414254327608,0.0555321147834078
"453",257,85,"mix",1,"fir",35,2,5.86454852372999,0.0140969723986566,0.493394033952981,5,76.5470173224763,9.92821039348578,0.139957707885025,4.89851977597586,0.00824414254327608,0.0403840952842018
"454",257,85,"mix",1,"fir",35,3,5.21625232081305,0.00978689342560652,0.342541269896228,5,62.5,1.5,0.0146803401384098,0.513811904844342,0.00824414254327608,0.00423593858396896
"455",258,60,"mix",1,"fir",35,2,4.62191243402378,0.00642341753333611,0.224819613666764,5,62.5,1.5,0.00963512630000416,0.337229420500146,0.0321506480180815,0.0108421443998418
"456",258,60,"mix",1,"fir",35,2,4.13714298199393,0.00409642327766462,0.143374814718262,5,62.5,1.5,0.00614463491649693,0.215062222077392,0.0321506480180815,0.00691438980399673
"457",26,85,"wp",1,"soft maple",35,2,8.32773767413648,0.0365737207280842,1.28008022548295,5,111.612639068751,30.9675834412508,1.13259974840395,39.6409911941384,0.161398508658735,6.397996860488
"458",26,85,"wp",1,"soft maple",35,2,7.61979197396392,0.0291245506948324,1.01935927431913,5,108.302443248521,28.9814659491128,0.844072174245494,29.5425260985923,0.161398508658735,4.76811965432456
"459",26,85,"wp",1,"soft maple",35,2,6.94251167428102,0.0227448454480941,0.796069590683295,5,106.304349730096,27.7826098380574,0.631911166911316,22.1168908418961,0.161398508658735,3.56963319805007
"460",26,85,"wp",1,"soft maple",35,3,6.22943231455896,0.0168171112742684,0.588598894599392,5,109.974790803965,29.9848744823791,0.50425897071514,17.6490639750299,0.161398508658735,2.84853260479244
"461",26,85,"wp",1,"soft maple",35,5,5.43548255917393,0.0111695305197371,0.390933568190797,5,80,12,0.134034366236845,4.69120281828957,0.161398508658735,0.757153138687593
"462",26,85,"wp",1,"soft maple",35,5,4.53877238737078,0.00599774838298077,0.209921193404327,5,80,12,0.0719729805957693,2.51905432085193,0.161398508658735,0.406571610615844
"463",263,55,"mix",1,"fir",35,5,6.21038230069569,0.0166698529062412,0.583444851718443,5,62.5,1.5,0.0250047793593619,0.875167277577665,0.142839526667025,0.125008479683662
"464",263,55,"mix",1,"fir",35,2,4.21993826899714,0.00446736575907887,0.15635780156776,5,62.5,1.5,0.00670104863861831,0.234536702351641,0.142839526667025,0.0335011115499532
"465",263,55,"mix",1,"fir",35,2,4.98415829646229,0.00840650798374224,0.294227779430978,5,62.5,1.5,0.0126097619756134,0.441341669146467,0.142839526667025,0.063041035119316
"466",263,55,"mix",1,"fir",35,2,5.63320230512302,0.0124821272887857,0.436874455107498,5,74.7458731856243,8.84752391137457,0.110435919652352,3.86525718783232,0.142839526667025,0.552111507156283
"467",264,60,"mix",1,"fir",35,2,6.16120554581627,0.0162923827616136,0.570233396656476,5,77.2598474066958,10.3559084440175,0.168722424214159,5.90528484749555,0.164684953255941,0.972511559072821
"468",264,60,"mix",1,"fir",35,3,7.45673300689543,0.0275218581493776,0.963265035228217,5,62.5,1.5,0.0412827872240664,1.44489755284233,0.164684953255941,0.237952885949462
"469",264,60,"mix",1,"fir",35,2,6.83033773354148,0.0217587032319234,0.761554613117319,5,77.4894063924715,10.4936438354829,0.228328082037775,7.99148287132213,0.164684953255941,1.31607698310934
"470",264,60,"mix",1,"fir",35,2,4.48545186776698,0.00573054419582134,0.200569046853747,5,62.5,1.5,0.00859581629373201,0.30085357028062,0.164684953255941,0.0495460561585469
"471",264,60,"mix",1,"fir",35,2,5.38249237269133,0.0108283209836104,0.378991234426364,5,69.1608102949649,5.49648617697894,0.0595177166063056,2.0831200812207,0.164684953255941,0.343058533202342
"472",265,20,"mix",1,"fir",35,2,4.85059385904777,0.00765100572335208,0.267785200317323,5,62.5,1.5,0.0114765085850281,0.401677800475984,0.892142311023631,0.358353761203534
"473",265,20,"mix",1,"fir",35,2,4.13981895250161,0.00410824159892176,0.143788455962262,5,62.5,1.5,0.00616236239838264,0.215682683943393,0.892142311023631,0.192419648101038
"474",268,80,"mix",1,"fir",35,2,8.75922892054332,0.041505331445436,1.45268660059026,2,77.4999658597383,10.499979515843,0.435805129975351,15.2531795491373,0.0155901007449174,0.237798605851364
"475",268,80,"mix",1,"fir",35,2,4.75539401492427,0.0071298469003778,0.249544641513223,5,62.5,1.5,0.0106947703505667,0.374316962269835,0.0155901007449174,0.00583563915231816
"476",268,80,"mix",1,"fir",35,2,8.09073351811426,0.0339910620121213,1.18968717042425,2,77.4999378951278,10.4999627370767,0.356904884520936,12.4916709582327,0.0155901007449174,0.194746408711207
"477",268,80,"mix",1,"fir",35,2,7.41137335043681,0.027083547214745,0.947924152516074,5,77.4992677799988,10.4995606679993,0.284365347085837,9.95278714800429,0.0155901007449174,0.155164954330106
"478",268,80,"mix",1,"fir",35,2,6.64121270661495,0.0201414281479774,0.704949985179209,5,77.4744167763562,10.4846500658137,0.211175825957273,7.39115390850456,0.0155901007449174,0.115228834054776
"479",268,80,"mix",1,"fir",35,2,5.75346125646876,0.0133109260289808,0.465882411014327,5,75.9096429820588,9.54578578923529,0.127063248529007,4.44721369851523,0.0155901007449174,0.0693325095940291
"480",269,80,"mix",1,"fir",35,2,5.67690825346104,0.012780675978781,0.447323659257335,5,75.2422950330173,9.14537701981039,0.116884100393986,4.09094351378952,0.0148433985172037,0.0607235048865475
"481",269,80,"mix",1,"fir",35,2,6.15337297208406,0.0162326170557588,0.568141596951559,5,77.2509208351406,10.3505525010844,0.168016555065629,5.88057942729702,0.0148433985172037,0.0872877839514392
"482",269,80,"mix",1,"fir",35,2,4.55183803072116,0.00606391444577758,0.212237005602215,5,62.5,1.5,0.00909587166866636,0.318355508403323,0.0148433985172037,0.00472547768137751
"483",269,80,"mix",1,"fir",35,2,5.15339429468214,0.00940457590609451,0.329160156713308,5,62.5,1.5,0.0141068638591418,0.493740235069962,0.0148433985172037,0.00732878307312128
"484",27,20,"wp",1,"soft maple",35,3,5.69741970955522,0.0129218351029214,0.452264228602248,5,109.388193552149,29.6329161312893,0.382911655867219,13.4019079553527,0.975156633067249,13.0689594384189
"485",27,20,"wp",1,"soft maple",35,5,6.66770732621612,0.0203645631939672,0.712759711788851,5,80,12,0.244374758327606,8.55311654146622,0.975156633067249,8.34062832880799
"486",27,20,"wp",1,"soft maple",35,2,4.64616363343624,0.00654965444907416,0.229237905717595,5,103.632836235097,26.1797017410583,0.171467999983757,6.00137999943149,0.975156633067249,5.85228551400274
"487",270,25,"mix",1,"soft maple",35,3,4.40585688365743,0.00534009245259624,0.186903235840868,5,106.214409145018,27.7286454870106,0.148073530485902,5.18257356700658,0.860975449448502,4.46206860615341
"488",271,25,"mix",1,"soft maple",35,5,5.01751301052303,0.0085996094425152,0.300986330488032,5,80,12,0.103195313310182,3.61183596585639,0.816260226641385,2.94819804408144
"489",271,25,"mix",1,"soft maple",35,5,4.26660139847746,0.00468123620732486,0.16384326725637,5,80,12,0.0561748344878984,1.96611920707644,0.816260226641385,1.6048649095722
"490",272,60,"mix",1,"soft maple",35,5,6.42092584110724,0.018329466844086,0.641531339543012,5,80,12,0.219953602129033,7.69837607451614,0.77906096237399,5.99750427332945
"491",272,60,"mix",1,"soft maple",35,5,7.19416669580758,0.0250300733565712,0.876052567479993,5,80,12,0.300360880278855,10.5126308097599,0.77906096237399,8.18998027573403
"492",272,60,"mix",1,"soft maple",35,5,7.97743804909219,0.0327880607477464,1.14758212617112,5,80,12,0.393456728972956,13.7709855140535,0.77906096237399,10.7284372274168
"493",272,60,"mix",1,"soft maple",35,5,4.61044435248264,0.00636404777976963,0.222741672291937,5,80,12,0.0763685733572355,2.67290006750324,0.77906096237399,2.08235209891858
"494",272,60,"mix",1,"soft maple",35,5,5.58019169523419,0.0121241009649776,0.424343533774216,5,80,12,0.145489211579731,5.09212240529059,0.77906096237399,3.96707378159185
"495",275,50,"mix",1,"soft maple",35,5,6.20839768195464,0.0166545448495251,0.58290906973338,5,80,12,0.199854538194302,6.99490883680056,0.577538011168497,4.03982573791074
"496",275,50,"mix",1,"soft maple",35,1,5.51999104971428,0.0117229391864055,0.410302871524193,5,80,12,0.140675270236866,4.92363445829031,0.577538011168497,2.84358605276167
"497",275,50,"mix",1,"soft maple",35,2,4.81195800980324,0.00743775935364255,0.260321577377489,5,103.715172294187,26.2291033765124,0.195085758976312,6.82800156417093,0.577538011168497,3.94343044362667
"498",275,50,"mix",1,"soft maple",35,5,4.00349782603423,0.00352068661693007,0.123224031592552,5,80,12,0.0422482394031608,1.47868837911063,0.577538011168497,0.853998745609521
"499",277,25,"mix",1,"soft maple",35,5,4.09943153144918,0.00393108446300005,0.137587956205002,5,80,12,0.0471730135560006,1.65105547446002,0.981981764943899,1.62130636883054
"500",277,25,"mix",1,"soft maple",35,5,7.99350832421815,0.0329574554819567,1.15351094186848,5,80,12,0.39548946578348,13.8421313024218,0.981981764943899,13.5927205269374
"501",277,25,"mix",1,"soft maple",35,5,5.61907909893266,0.0123863039334875,0.433520637672062,5,80,12,0.14863564720185,5.20224765206475,0.981981764943899,5.10851233104979
"502",277,25,"mix",1,"soft maple",35,5,6.84355179793528,0.0218738296588591,0.765584038060068,5,80,12,0.262485955906309,9.18700845672081,0.981981764943899,9.02147477888523
"503",278,50,"mix",1,"soft maple",35,5,5.60262114119984,0.0122750403481622,0.429626412185676,5,80,12,0.147300484177946,5.15551694622811,0.540943327437736,2.78884249155427
"504",278,50,"mix",1,"soft maple",35,1,4.96852359114919,0.00831660319396557,0.291081111788795,5,80,12,0.0997992383275869,3.49297334146554,0.540943327437736,1.88950062198368
"505",278,50,"mix",1,"soft maple",35,3,4.30639771977288,0.0048663729640619,0.170323053742167,5,105.929350123923,27.5576100743537,0.134105608619995,4.69369630169981,0.540943327437736,2.53902369542369
"506",279,50,"mix",1,"soft maple",35,2,5.00060125585198,0.00850148035663213,0.297551812482124,5,103.821355208964,26.2928131253785,0.223527834306005,7.82347420071016,0.417117556806801,3.26330844434126
"507",279,50,"mix",1,"soft maple",35,2,4.41878063468167,0.00540280381023184,0.189098133358115,5,103.534510208874,26.1207061253244,0.141125050579849,4.93937677029471,0.417117556806801,2.06030077057359
"508",28,65,"wp",1,"paper birch",35,5,5.12104186534125,0.0092102526185947,0.322358841650814,5,80,12,0.110523031423136,3.86830609980977,0.000944097615893384,0.00365205856637624
"509",28,65,"wp",1,"paper birch",35,5,4.62899648764449,0.00646019598100567,0.226106859335199,5,80,12,0.0775223517720681,2.71328231202238,0.000944097615893384,0.00256160336202602
"510",28,65,"wp",1,"paper birch",35,2,4.10504546155171,0.00395555425766909,0.138444399018418,5,84.378805196621,14.6272831179726,0.0578590120154278,2.02506542053997,0.000944097615893384,0.00191185943555992
"511",280,20,"mix",1,"soft maple",35,5,5.71902348601631,0.013071235776723,0.457493252185307,5,80,12,0.156854829320677,5.48991902622368,0.972508483554685,5.3389928270308
"512",280,20,"mix",1,"soft maple",35,2,6.76926368285638,0.0212302122040345,0.743057427141207,5,105.92458443612,27.5547506616719,0.584993203776555,20.4747621321794,0.972508483554685,19.9118798723087
"513",280,20,"mix",1,"soft maple",35,3,4.56179185018393,0.00611450422938653,0.214007648028528,5,106.672600519915,28.0035603119493,0.171227887965294,5.99297607878531,0.972508483554685,5.828220078359
"514",281,15,"mix",1,"soft maple",35,5,4.17977800807826,0.0042860753471185,0.150012637149148,5,80,12,0.051432904165422,1.80015164578977,0.919086954152386,1.65449589314133
"515",282,85,"mix",1,"soft maple",35,5,7.58670105385822,0.0287958794839883,1.00785578193959,5,80,12,0.345550553807859,12.0942693832751,0.584402851231226,7.06792551114447
"516",282,85,"mix",1,"soft maple",35,2,10.0822728644337,0.0584744753243149,2.04660663635102,2,129.615520107197,41.7693120643179,2.44243860761857,85.4853512666498,0.584402851231226,49.9578830187331
"517",282,85,"mix",1,"soft maple",35,5,4.30141475997195,0.00484305361543535,0.169506876540237,5,80,12,0.0581166433852242,2.03408251848285,0.584402851231226,1.18872362344097
"518",282,85,"mix",1,"soft maple",35,2,9.27964856312667,0.0478476577751794,1.67466802213128,3,119.163262642884,35.4979575857307,1.69849412627987,59.4472944197956,0.584402851231226,34.7411683569107
"519",282,85,"mix",1,"soft maple",35,2,10.9400802970694,0.0709656896922004,2.48379913922701,2,146.132003280859,51.6792019685155,3.66745021043823,128.360757365338,0.584402851231226,75.0143925905031
"520",282,85,"mix",1,"soft maple",35,5,8.46306879205007,0.0380885471533289,1.33309915036651,5,80,12,0.457062565839946,15.9971898043981,0.584402851231226,9.34880333337736
"521",282,85,"mix",1,"soft maple",35,5,6.60499167101187,0.0198381864099746,0.694336524349112,5,80,12,0.238058236919696,8.33203829218935,0.584402851231226,4.86926693452321
"522",282,85,"mix",1,"soft maple",35,5,5.50064600321867,0.0115952536173786,0.405833876608251,5,80,12,0.139143043408543,4.87000651929901,0.584402851231226,2.846045695393
"523",285,20,"mix",1,"soft maple",35,3,4.65881421786145,0.00661587725237715,0.2315557038332,5,106.959527197765,28.1757163186588,0.186407080662046,6.52424782317162,0.950762357852654,6.2030092435737
"524",285,20,"mix",1,"soft maple",35,5,5.52692504268807,0.0117688515475655,0.411909804164794,5,80,12,0.141226218570787,4.94291764997753,0.950762357852654,4.69954003956414
"525",287,75,"mix",1,"soft maple",35,1,7.6731185243372,0.0296578778844068,1.03802572595424,5,92.3758794054343,19.4255276432606,0.576119926683991,20.1641974339397,0.527105917420279,10.6286677874604
"526",287,75,"mix",1,"soft maple",35,5,4.03056326988999,0.00363498703477762,0.127224546217217,5,80,12,0.0436198444173315,1.5266945546066,0.527105917420279,0.804729733826456
"527",287,75,"mix",1,"soft maple",35,5,4.90004975884559,0.00792744008456092,0.277460402959632,5,80,12,0.0951292810147311,3.32952483551559,0.527105917420279,1.75501224299805
"528",287,75,"mix",1,"soft maple",35,2,7.00481350906856,0.0233012052465793,0.815542183630276,5,106.452298432185,27.8713790593112,0.649436723966222,22.7302853388178,0.527105917420279,11.9812679067423
"529",287,75,"mix",1,"soft maple",35,2,6.35969701334438,0.017839551983843,0.624384319434505,5,105.187857271543,27.1127143629255,0.483678677300497,16.9287537055174,0.527105917420279,8.92324625272869
"530",287,75,"mix",1,"soft maple",35,5,5.67192166205502,0.0127464596410457,0.446126087436599,5,80,12,0.152957515692548,5.35351304923919,0.527105917420279,2.82186840724066
"531",288,30,"mix",1,"soft maple",35,2,5.9719888386389,0.0148759021907831,0.520656576677409,5,104.658899298662,26.7953395791973,0.398604850748958,13.9511697762135,0.844813716630007,11.7861395899792
"532",288,30,"mix",1,"soft maple",35,2,5.16904483630841,0.0094991781332724,0.332471234664534,5,103.928868620197,26.3573211721181,0.250372888929822,8.76305111254378,0.844813716630007,7.40314577940683
"533",288,30,"mix",1,"soft maple",35,2,4.30667762445175,0.00486768403980967,0.170368941393338,5,103.491553009922,26.0949318059531,0.12702188307176,4.44576590751159,0.844813716630007,3.75584401959185
"534",291,30,"mix",1,"soft maple",35,5,4.93599291398878,0.00813078812418655,0.284577584346529,5,80,12,0.0975694574902386,3.41493101215835,0.761799937370343,2.60149423118627
"535",291,30,"mix",1,"soft maple",35,5,4.22640217152117,0.00449678483454536,0.157387469209088,5,80,12,0.0539614180145443,1.88864963050905,0.761799937370343,1.43877317023632
"536",292,20,"mix",1,"yellow birch",35,2,5.65120274999872,0.0126047172741909,0.441165104596681,5,83.7714981715936,14.2628989029561,0.17977980818213,6.29229328637453,0.942649978675117,5.93143013221854
"537",292,20,"mix",1,"yellow birch",35,5,6.61980545754716,0.0199619546856414,0.698668413997449,5,80,12,0.239543456227697,8.38402096796939,0.942649978675117,7.90319718666808
"538",292,20,"mix",1,"yellow birch",35,5,7.47160290145297,0.0276662590319765,0.968319066119177,5,80,12,0.331995108383718,11.6198287934301,0.942649978675117,10.9534313643354
"539",292,20,"mix",1,"yellow birch",35,3,4.26244369756389,0.00466203960371334,0.163171386129967,5,80,12,0.0559444752445601,1.9580566335596,0.942649978675117,1.84576204386963
"540",293,20,"mix",1,"yellow birch",35,5,4.24008099079766,0.00455926038757234,0.159574113565032,5,80,12,0.054711124650868,1.91488936278038,0.901290769214683,1.72587210674134
"541",294,75,"mix",1,"yellow birch",35,1,5.71321296101721,0.0130309801096669,0.456084303838343,5,92.4597515919555,19.4758509551733,0.253789426415701,8.88262992454952,0.146186527892616,1.29852082722494
"542",294,75,"mix",1,"yellow birch",35,1,6.25502927065804,0.0170158878008547,0.595556073029913,5,95.8506069379562,21.5103641627737,0.366017943149283,12.8106280102249,0.146186527892616,1.87274122893867
"543",294,75,"mix",1,"yellow birch",35,5,5.19599126564729,0.00966297385622971,0.33820408496804,5,80,12,0.115955686274756,4.05844901961648,0.146186527892616,0.593290570806923
"544",294,75,"mix",1,"yellow birch",35,5,4.57085642050798,0.00616071167450831,0.215624908607791,5,80,12,0.0739285400940998,2.58749890329349,0.146186527892616,0.378257480598427
"545",295,60,"mix",1,"yellow birch",35,5,4.96245965211396,0.00828183825150025,0.289864338802509,5,80,12,0.099382059018003,3.4783720656301,0.277147567702205,0.964022357552678
"546",295,60,"mix",1,"yellow birch",35,5,4.49166244271055,0.00576143424784084,0.201650198674429,5,80,12,0.0691372109740901,2.41980238409315,0.277147567702205,0.670642345071415
"547",297,60,"mix",1,"yellow birch",35,5,5.16005675790402,0.00944480057468608,0.330568020114013,5,80,12,0.113337606896233,3.96681624136815,0.241867326126917,0.959443237536544
"548",297,60,"mix",1,"yellow birch",35,5,4.67025892494344,0.00667600708212986,0.233660247874545,5,80,12,0.0801120849855583,2.80392297449454,0.241867326126917,0.678177352506828
"549",297,60,"mix",1,"yellow birch",35,2,4.15340123744107,0.00416840301626292,0.145894105569202,5,81.8226499064718,13.0935899438831,0.054579359815792,1.91027759355272,0.241867326126917,0.462033733712758
"550",298,85,"mix",1,"yellow birch",35,5,6.28620290029836,0.0172593794359127,0.604078280256944,5,80,12,0.207112553230952,7.24893936308333,0.0565774624335561,0.410126594497973
"551",298,85,"mix",1,"yellow birch",35,5,4.00616800104193,0.00353191121558447,0.123616892545456,5,80,12,0.0423829345870136,1.48340271054548,0.0565774624335561,0.0839271611297221
"552",298,85,"mix",1,"yellow birch",35,3,4.70159065686343,0.00684168903823823,0.239459116338338,5,80,12,0.0821002684588587,2.87350939606005,0.0565774624335561,0.162575869908058
"553",298,85,"mix",1,"yellow birch",35,2,5.27599978969185,0.0101561227863287,0.355464297521506,5,83.0828681667644,13.8497209000586,0.140659466017379,4.92308131060826,0.0565774624335561,0.278535447908281
"554",298,85,"mix",1,"yellow birch",35,5,5.76200631168447,0.0133706928127911,0.467974248447689,5,80,12,0.160448313753493,5.61569098137227,0.0565774624335561,0.31772154553705
"555",3,25,"wp",1,"white pine",35,5,11.2847787327511,0.0763150605059975,2.67102711770991,5,62.5,1.5,0.114472590758996,4.00654067656487,0.90362831557954,3.62042360286522
"556",3,25,"wp",1,"white pine",35,2,9.54926557131415,0.0513030196484884,1.79560568769709,2,169.780952047123,65.8685712282741,3.379256603942,118.27398113797,0.90362831557954,106.87571835259
"557",3,25,"wp",1,"white pine",35,2,10.3910497249223,0.0628358758485722,2.19925565470003,2,178.332831097158,70.9996986582947,4.46132825017865,156.146488756253,0.90362831557954,141.098388618472
"558",3,25,"wp",1,"white pine",35,2,8.47649314603291,0.0382404019863919,1.33841406952372,2,137.105214232991,46.2631285397946,1.76912063250987,61.9192221378453,0.90362831557954,55.9519624024166
"559",3,25,"wp",1,"white pine",35,2,7.06640564397766,0.0238573015665711,0.835005554829987,5,62.5,1.5,0.0357859523498566,1.25250833224498,0.90362831557954,1.13180199451587
"560",3,25,"wp",1,"white pine",35,2,5.35301977706226,0.010640478348182,0.37241674218637,5,62.5,1.5,0.015960717522273,0.558625113279556,0.90362831557954,0.504789470153235
"561",30,80,"spfr",1,"fir",35,5,5.29863881198591,0.0102975128152339,0.360412948533185,5,62.5,1.5,0.0154462692228508,0.540619422799778,0.00638193645691256,0.00345019880368092
"562",30,80,"spfr",1,"fir",35,2,4.83801371547732,0.00758131007205599,0.26534585252196,5,62.5,1.5,0.011371965108084,0.39801877878294,0.00638193645691256,0.00254013055485066
"563",30,80,"spfr",1,"fir",35,2,4.3132605506756,0.00489855448003204,0.171449406801121,5,62.5,1.5,0.00734783172004806,0.257174110201682,0.00638193645691256,0.00164126882967016
"564",300,55,"mix",1,"yellow birch",35,5,8.05268648218528,0.0335847895866678,1.17546763553337,5,80,12,0.403017475040013,14.1056116264005,0.625369832250856,8.82122397659777
"565",300,55,"mix",1,"yellow birch",35,5,8.83177755841085,0.0423636138367663,1.48272648428682,5,80,12,0.508363366041195,17.7927178114418,0.625369832250856,11.1270289530282
"566",300,55,"mix",1,"yellow birch",35,2,6.50610123757336,0.0190209133495793,0.665731967235277,5,86.1812329553146,15.7087397731888,0.298794578056914,10.457810231992,0.625369832250856,6.53999903049212
"567",300,55,"mix",1,"yellow birch",35,2,7.34871600070203,0.0264834758262186,0.92692165391765,5,90.3711289629053,18.2226773777432,0.482599835822441,16.8909942537854,0.625369832250856,10.56311824304
"568",300,55,"mix",1,"yellow birch",35,5,5.41664544203876,0.0110477241843202,0.386670346451207,5,80,12,0.132572690211842,4.64004415741448,0.625369832250856,2.90174363635886
"569",300,55,"mix",1,"yellow birch",35,5,4.11667218807653,0.0040063919711477,0.140223718990169,5,80,12,0.0480767036537724,1.68268462788203,0.625369832250856,1.05230020346968
"570",302,55,"mix",1,"yellow birch",35,5,5.88816252041187,0.0142665954676247,0.499330841366866,5,80,12,0.171199145611497,5.99197009640239,0.343882129236477,2.06053143507215
"571",302,55,"mix",1,"yellow birch",35,2,4.0777670697629,0.00383712460756818,0.134299361264886,5,81.7678071830924,13.0606843098555,0.050115473157026,1.75404156049591,0.343882129236477,0.603183546592606
"572",302,55,"mix",1,"yellow birch",35,2,4.77979753293781,0.00726206546533829,0.25417229128684,5,82.4056049028654,13.4433629417192,0.0976265817570676,3.41693036149737,0.343882129236477,1.17502128816448
"573",302,55,"mix",1,"yellow birch",35,5,5.33911477316284,0.0105523353752509,0.36933173813378,5,80,12,0.12662802450301,4.43198085760536,0.343882129236477,1.52407901404864
"574",304,60,"mix",1,"beech",35,5,4.31119158449232,0.00488884468952782,0.171109564133474,5,80,12,0.0586661362743339,2.05331476960168,0.203362889910648,0.417568025442415
"575",304,60,"mix",1,"beech",35,2,5.91197308067913,0.014438529331278,0.505348526594728,5,80,12,0.173262351975335,6.06418231913674,0.203362889910648,1.2332296413647
"576",304,60,"mix",1,"beech",35,2,6.55406444799276,0.0194153576065601,0.679537516229603,5,80,12,0.232984291278721,8.15445019475524,0.203362889910648,1.65831255723787
"577",304,60,"mix",1,"beech",35,3,5.15980514386792,0.00944328016917681,0.330514805921188,5,80,12,0.113319362030122,3.96617767105426,0.203362889910648,0.806573353084678
"578",305,60,"mix",1,"beech",35,5,4.59279403308675,0.00627308195629995,0.219557868470498,5,80,12,0.0752769834755994,2.63469442164598,0.652516094000592,1.71918051289758
"579",305,60,"mix",1,"beech",35,2,6.07985291700321,0.0156763902122134,0.548673657427469,5,80,12,0.188116682546561,6.58408388912963,0.652516094000592,4.29622070190709
"580",305,60,"mix",1,"beech",35,3,5.37988954690201,0.0108116762874738,0.378408670061583,5,80,12,0.129740115449686,4.54090404073899,0.652516094000592,2.96301296789451
"581",305,60,"mix",1,"beech",35,2,6.68741425716783,0.0205312577532209,0.71859402136273,5,80,12,0.24637509303865,8.62312825635276,0.652516094000592,5.62672996790144
"582",309,25,"mix",1,"beech",35,2,5.55739220500293,0.0119714921944346,0.41900222680521,5,80,12,0.143657906333215,5.02802672166252,0.767388955979574,3.858452176574
"583",309,25,"mix",1,"beech",35,2,4.71070961411302,0.00689020363267,0.24115712714345,5,80,12,0.08268244359204,2.8938855257214,0.767388955979574,2.22073579230774
"584",311,75,"mix",1,"spruce",35,5,6.13186425654972,0.0160689992063326,0.562414972221641,5,62.5,1.5,0.0241034988094989,0.843622458332462,0.171750133534355,0.144892269871181
"585",311,75,"mix",1,"spruce",35,2,5.5769890728408,0.012102614200184,0.42359149700644,2,127.252230164948,40.3513380989686,0.488356677473003,17.0924837115551,0.171750133534355,2.93563635989338
"586",311,75,"mix",1,"spruce",35,2,4.96921557877499,0.0083205741236994,0.291220094329479,5,76.7913234394885,10.0747940636931,0.083828070787965,2.93398247757878,0.171750133534355,0.503911882311613
"587",311,75,"mix",1,"spruce",35,5,4.23270592827588,0.00452553910609315,0.15839386871326,5,62.5,1.5,0.00678830865913973,0.23759080306989,0.171750133534355,0.0408062521537884
"588",312,60,"mix",1,"spruce",35,2,4.01708556677355,0.00357792340378902,0.125227319132616,5,62.5,1.5,0.00536688510568353,0.187840978698923,0.346443547003452,0.0650762949330549
"589",312,60,"mix",1,"spruce",35,2,4.50122577737011,0.00580912027664559,0.203319209682596,5,62.5,1.5,0.00871368041496838,0.304978814523893,0.346443547003452,0.105657942264565
"590",316,75,"mix",1,"white pine",35,2,8.06746914092936,0.03374236746442,1.1809828612547,2,115.070895866491,33.0425375198947,1.11493344295317,39.022670503361,0.188139238633796,7.34169551795984
"591",316,75,"mix",1,"white pine",35,2,7.62560862093327,0.0291825039196957,1.02138763718935,5,87.1951661536654,16.3170996921992,0.47617382572567,16.6660839003985,0.188139238633796,3.13554433602793
"592",316,75,"mix",1,"white pine",35,3,7.12710039423064,0.0244112037271673,0.854392130450855,5,62.5,1.5,0.0366168055907509,1.28158819567628,0.188139238633796,0.241117027376596
"593",316,75,"mix",1,"white pine",35,5,8.57279632703197,0.0393381845220457,1.3768364582716,5,62.5,1.5,0.0590072767830686,2.0652546874074,0.188139238633796,0.388555444473707
"594",316,75,"mix",1,"white pine",35,2,6.54262473572509,0.0193209460662924,0.676233112320235,5,62.5,1.5,0.0289814190994386,1.01434966848035,0.188139238633796,0.190838974336337
"595",316,75,"mix",1,"white pine",35,3,5.8674834683497,0.0141180062588246,0.494130219058863,5,62.5,1.5,0.021177009388237,0.741195328588294,0.188139238633796,0.139447924799528
"596",316,75,"mix",1,"white pine",35,5,5.10450069721763,0.00911154267048797,0.318903993467079,5,62.5,1.5,0.013667314005732,0.478355990200618,0.188139238633796,0.08999753179226
"597",316,75,"mix",1,"white pine",35,3,4.25663586277096,0.00463527020517088,0.162234457180981,5,62.5,1.5,0.00695290530775631,0.243351685771471,0.188139238633796,0.0457840008812954
"598",318,60,"mix",1,"white pine",35,5,8.69034929513452,0.040698209344638,1.42443732706233,5,62.5,1.5,0.0610473140169571,2.1366559905935,0.381074977825961,0.814226134237123
"599",318,60,"mix",1,"white pine",35,2,7.64244575290633,0.0293505615852358,1.02726965548325,5,88.2859125021662,16.9715475012997,0.498124450133652,17.4343557546778,0.381074977825961,6.64379673262377
"600",318,60,"mix",1,"white pine",35,2,7.05957243225597,0.0237953087664497,0.83283580682574,5,62.5,1.5,0.0356929631496746,1.24925371023861,0.381074977825961,0.476059329928178
"601",318,60,"mix",1,"white pine",35,2,8.14192625270914,0.034541342810341,1.20894699836193,2,119.440029372634,35.6640176235805,1.23188305873014,43.1159070555548,0.381074977825961,16.4303933251417
"602",318,60,"mix",1,"white pine",35,2,6.35956010576212,0.0178384632223704,0.624346212782964,5,62.5,1.5,0.0267576948335556,0.936519319174445,0.381074977825961,0.356884078787986
